"ID","TIME","AMT","DV","MDV","CMT","ADDL","II","SPECIES","SEX","MULTIPLE","DOSE","ROUTE","FORMULATION","TAD","BLQ","LIV"
46,2,.,43.45,0,2,.,.,1,1,1,800,1,1,2,0,0
46,4,.,46.07,0,2,.,.,1,1,1,800,1,1,4,0,0
46,8,.,82.9,0,2,.,.,1,1,1,800,1,1,8,0,0
47,0,8e+05,.,1,1,0,.,1,1,1,800,1,1,0,0,0
47,0,.,0,0,2,.,.,1,1,1,800,1,1,0,0,0
47,0.5,.,54.28,0,2,.,.,1,1,1,800,1,1,0.5,0,0
47,1,.,13.12,0,2,.,.,1,1,1,800,1,1,1,0,0
47,2,.,68.02,0,2,.,.,1,1,1,800,1,1,2,0,0
47,4,.,58.22,0,2,.,.,1,1,1,800,1,1,4,0,0
47,8,.,32.92,0,2,.,.,1,1,1,800,1,1,8,0,0
48,0,8e+05,.,1,1,0,.,1,1,1,800,1,1,0,0,0
48,0,.,0,0,2,.,.,1,1,1,800,1,1,0,0,0
48,0.5,.,36.88,0,2,.,.,1,1,1,800,1,1,0.5,0,0
48,1,.,75.55,0,2,.,.,1,1,1,800,1,1,1,0,0
48,2,.,48.52,0,2,.,.,1,1,1,800,1,1,2,0,0
48,4,.,48.47,0,2,.,.,1,1,1,800,1,1,4,0,0
48,8,.,16.48,0,2,.,.,1,1,1,800,1,1,8,0,0
49,0,1500000,.,1,1,0,.,1,1,1,1500,1,1,0,0,0
49,0,.,0,0,2,.,.,1,1,1,1500,1,1,0,0,0
49,0.5,.,84.14,0,2,.,.,1,1,1,1500,1,1,0.5,0,0
49,1,.,56.53,0,2,.,.,1,1,1,1500,1,1,1,0,0
49,2,.,39.12,0,2,.,.,1,1,1,1500,1,1,2,0,0
49,4,.,31.62,0,2,.,.,1,1,1,1500,1,1,4,0,0
49,8,.,23.63,0,2,.,.,1,1,1,1500,1,1,8,0,0
50,0,1500000,.,1,1,0,.,1,1,1,1500,1,1,0,0,0
50,0,.,0,0,2,.,.,1,1,1,1500,1,1,0,0,0
50,0.5,.,135.35,0,2,.,.,1,1,1,1500,1,1,0.5,0,0
50,1,.,182.97,0,2,.,.,1,1,1,1500,1,1,1,0,0
50,2,.,55.43,0,2,.,.,1,1,1,1500,1,1,2,0,0
50,4,.,71.5,0,2,.,.,1,1,1,1500,1,1,4,0,0
50,8,.,108.1,0,2,.,.,1,1,1,1500,1,1,8,0,0
51,0,1500000,.,1,1,0,.,1,1,1,1500,1,1,0,0,0
51,0,.,0,0,2,.,.,1,1,1,1500,1,1,0,0,0
51,0.5,.,61.34,0,2,.,.,1,1,1,1500,1,1,0.5,0,0
51,2,.,60.58,0,2,.,.,1,1,1,1500,1,1,2,0,0
51,4,.,58.89,0,2,.,.,1,1,1,1500,1,1,4,0,0
51,8,.,75.56,0,2,.,.,1,1,1,1500,1,1,8,0,0
52,0,3e+05,.,1,1,0,.,1,2,1,300,1,1,0,0,0
52,0,.,0,0,2,.,.,1,2,1,300,1,1,0,0,0
52,0.5,.,49.57,0,2,.,.,1,2,1,300,1,1,0.5,0,0
52,1,.,13.94,0,2,.,.,1,2,1,300,1,1,1,0,0
52,2,.,339.56,0,2,.,.,1,2,1,300,1,1,2,0,0
52,4,.,15.16,0,2,.,.,1,2,1,300,1,1,4,0,0
52,8,.,2.48,0,2,.,.,1,2,1,300,1,1,8,0,0
53,0,3e+05,.,1,1,0,.,1,2,1,300,1,1,0,0,0
53,0,.,0,0,2,.,.,1,2,1,300,1,1,0,0,0
53,0.5,.,27.51,0,2,.,.,1,2,1,300,1,1,0.5,0,0
53,1,.,24.07,0,2,.,.,1,2,1,300,1,1,1,0,0
53,2,.,30.78,0,2,.,.,1,2,1,300,1,1,2,0,0
53,4,.,6.72,0,2,.,.,1,2,1,300,1,1,4,0,0
53,8,.,12.39,0,2,.,.,1,2,1,300,1,1,8,0,0
54,0,3e+05,.,1,1,0,.,1,2,1,300,1,1,0,0,0
54,0,.,0,0,2,.,.,1,2,1,300,1,1,0,0,0
54,0.5,.,103.59,0,2,.,.,1,2,1,300,1,1,0.5,0,0
54,1,.,32.89,0,2,.,.,1,2,1,300,1,1,1,0,0
54,2,.,19,0,2,.,.,1,2,1,300,1,1,2,0,0
54,4,.,13.24,0,2,.,.,1,2,1,300,1,1,4,0,0
54,8,.,9.32,0,2,.,.,1,2,1,300,1,1,8,0,0
55,0,8e+05,.,1,1,0,.,1,2,1,800,1,1,0,0,0
55,0,.,0,0,2,.,.,1,2,1,800,1,1,0,0,0
55,0.5,.,31.77,0,2,.,.,1,2,1,800,1,1,0.5,0,0
55,1,.,80.99,0,2,.,.,1,2,1,800,1,1,1,0,0
55,2,.,55.61,0,2,.,.,1,2,1,800,1,1,2,0,0
55,4,.,25.94,0,2,.,.,1,2,1,800,1,1,4,0,0
55,8,.,13.11,0,2,.,.,1,2,1,800,1,1,8,0,0
56,0,8e+05,.,1,1,0,.,1,2,1,800,1,1,0,0,0
56,0,.,0,0,2,.,.,1,2,1,800,1,1,0,0,0
56,0.5,.,46.71,0,2,.,.,1,2,1,800,1,1,0.5,0,0
56,1,.,46.19,0,2,.,.,1,2,1,800,1,1,1,0,0
56,2,.,51.68,0,2,.,.,1,2,1,800,1,1,2,0,0
56,4,.,11.53,0,2,.,.,1,2,1,800,1,1,4,0,0
56,8,.,1.96,0,2,.,.,1,2,1,800,1,1,8,0,0
57,0,8e+05,.,1,1,0,.,1,2,1,800,1,1,0,0,0
57,0,.,0,0,2,.,.,1,2,1,800,1,1,0,0,0
57,0.5,.,40.78,0,2,.,.,1,2,1,800,1,1,0.5,0,0
57,2,.,30.77,0,2,.,.,1,2,1,800,1,1,2,0,0
57,4,.,15.53,0,2,.,.,1,2,1,800,1,1,4,0,0
57,8,.,2.68,0,2,.,.,1,2,1,800,1,1,8,0,0
58,0,1500000,.,1,1,0,.,1,2,1,1500,1,1,0,0,0
58,0,.,0,0,2,.,.,1,2,1,1500,1,1,0,0,0
58,0.5,.,36.03,0,2,.,.,1,2,1,1500,1,1,0.5,0,0
58,1,.,82.8,0,2,.,.,1,2,1,1500,1,1,1,0,0
58,2,.,77.57,0,2,.,.,1,2,1,1500,1,1,2,0,0
58,4,.,27.97,0,2,.,.,1,2,1,1500,1,1,4,0,0
58,8,.,35.9,0,2,.,.,1,2,1,1500,1,1,8,0,0
59,0,1500000,.,1,1,0,.,1,2,1,1500,1,1,0,0,0
59,0,.,0,0,2,.,.,1,2,1,1500,1,1,0,0,0
59,0.5,.,42.59,0,2,.,.,1,2,1,1500,1,1,0.5,0,0
59,1,.,47.08,0,2,.,.,1,2,1,1500,1,1,1,0,0
59,2,.,421.74,0,2,.,.,1,2,1,1500,1,1,2,0,0
59,4,.,15.74,0,2,.,.,1,2,1,1500,1,1,4,0,0
59,8,.,1.71,0,2,.,.,1,2,1,1500,1,1,8,0,0
60,0,1500000,.,1,1,0,.,1,2,1,1500,1,1,0,0,0
60,0,.,0,0,2,.,.,1,2,1,1500,1,1,0,0,0
60,0.5,.,86.41,0,2,.,.,1,2,1,1500,1,1,0.5,0,0
60,1,.,42.61,0,2,.,.,1,2,1,1500,1,1,1,0,0
60,2,.,126.97,0,2,.,.,1,2,1,1500,1,1,2,0,0
60,4,.,17.93,0,2,.,.,1,2,1,1500,1,1,4,0,0
60,8,.,9.45,0,2,.,.,1,2,1,1500,1,1,8,0,0
61,0,3e+05,.,1,1,27,24,1,1,2,300,1,1,0,0,0
61,648.5,.,145.89,0,2,.,.,1,1,2,300,1,1,0.5,0,0
61,649,.,76,0,2,.,.,1,1,2,300,1,1,1,0,0
61,650,.,43.8,0,2,.,.,1,1,2,300,1,1,2,0,0
61,652,.,23.99,0,2,.,.,1,1,2,300,1,1,4,0,0
61,656,.,39.49,0,2,.,.,1,1,2,300,1,1,8,0,0
62,0,3e+05,.,1,1,27,24,1,1,2,300,1,1,0,0,0
62,648.5,.,51.15,0,2,.,.,1,1,2,300,1,1,0.5,0,0
62,649,.,35.01,0,2,.,.,1,1,2,300,1,1,1,0,0
62,650,.,19.83,0,2,.,.,1,1,2,300,1,1,2,0,0
62,652,.,13.47,0,2,.,.,1,1,2,300,1,1,4,0,0
62,656,.,17.88,0,2,.,.,1,1,2,300,1,1,8,0,0
63,0,3e+05,.,1,1,27,24,1,1,2,300,1,1,0,0,0
63,648.5,.,146.26,0,2,.,.,1,1,2,300,1,1,0.5,0,0
63,649,.,123.81,0,2,.,.,1,1,2,300,1,1,1,0,0
63,650,.,90.63,0,2,.,.,1,1,2,300,1,1,2,0,0
63,652,.,16.71,0,2,.,.,1,1,2,300,1,1,4,0,0
63,656,.,7.89,0,2,.,.,1,1,2,300,1,1,8,0,0
64,0,8e+05,.,1,1,27,24,1,1,2,800,1,1,0,0,0
64,648.5,.,120.51,0,2,.,.,1,1,2,800,1,1,0.5,0,0
64,649,.,185.88,0,2,.,.,1,1,2,800,1,1,1,0,0
64,650,.,32.05,0,2,.,.,1,1,2,800,1,1,2,0,0
64,652,.,108.42,0,2,.,.,1,1,2,800,1,1,4,0,0
64,656,.,139.2,0,2,.,.,1,1,2,800,1,1,8,0,0
65,0,8e+05,.,1,1,27,24,1,1,2,800,1,1,0,0,0
65,648.5,.,77.65,0,2,.,.,1,1,2,800,1,1,0.5,0,0
65,649,.,45.05,0,2,.,.,1,1,2,800,1,1,1,0,0
65,650,.,45.49,0,2,.,.,1,1,2,800,1,1,2,0,0
65,652,.,80.01,0,2,.,.,1,1,2,800,1,1,4,0,0
65,656,.,79.04,0,2,.,.,1,1,2,800,1,1,8,0,0
66,0,8e+05,.,1,1,27,24,1,1,2,800,1,1,0,0,0
66,648.5,.,116.16,0,2,.,.,1,1,2,800,1,1,0.5,0,0
66,649,.,83.74,0,2,.,.,1,1,2,800,1,1,1,0,0
66,650,.,89.32,0,2,.,.,1,1,2,800,1,1,2,0,0
66,652,.,84.27,0,2,.,.,1,1,2,800,1,1,4,0,0
66,656,.,14.3,0,2,.,.,1,1,2,800,1,1,8,0,0
67,0,1500000,.,1,1,27,24,1,1,2,1500,1,1,0,0,0
67,648.5,.,52.27,0,2,.,.,1,1,2,1500,1,1,0.5,0,0
67,649,.,52.44,0,2,.,.,1,1,2,1500,1,1,1,0,0
67,650,.,31.88,0,2,.,.,1,1,2,1500,1,1,2,0,0
67,652,.,16.97,0,2,.,.,1,1,2,1500,1,1,4,0,0
67,656,.,119.08,0,2,.,.,1,1,2,1500,1,1,8,0,0
68,0,1500000,.,1,1,27,24,1,1,2,1500,1,1,0,0,0
68,648.5,.,198.69,0,2,.,.,1,1,2,1500,1,1,0.5,0,0
68,649,.,98.04,0,2,.,.,1,1,2,1500,1,1,1,0,0
68,650,.,42.91,0,2,.,.,1,1,2,1500,1,1,2,0,0
68,652,.,90.75,0,2,.,.,1,1,2,1500,1,1,4,0,0
68,656,.,36.01,0,2,.,.,1,1,2,1500,1,1,8,0,0
69,0,1500000,.,1,1,27,24,1,1,2,1500,1,1,0,0,0
69,648.5,.,90.16,0,2,.,.,1,1,2,1500,1,1,0.5,0,0
69,649,.,69.29,0,2,.,.,1,1,2,1500,1,1,1,0,0
69,650,.,106.51,0,2,.,.,1,1,2,1500,1,1,2,0,0
69,652,.,41.83,0,2,.,.,1,1,2,1500,1,1,4,0,0
69,656,.,177.57,0,2,.,.,1,1,2,1500,1,1,8,0,0
70,0,3e+05,.,1,1,27,24,1,2,2,300,1,1,0,0,0
70,648.5,.,48.23,0,2,.,.,1,2,2,300,1,1,0.5,0,0
70,649,.,44.41,0,2,.,.,1,2,2,300,1,1,1,0,0
70,650,.,15.1,0,2,.,.,1,2,2,300,1,1,2,0,0
70,652,.,12.46,0,2,.,.,1,2,2,300,1,1,4,0,0
70,656,.,3.77,0,2,.,.,1,2,2,300,1,1,8,0,0
71,0,3e+05,.,1,1,27,24,1,2,2,300,1,1,0,0,0
71,648.5,.,4.74,0,2,.,.,1,2,2,300,1,1,0.5,0,0
71,649,.,25.07,0,2,.,.,1,2,2,300,1,1,1,0,0
71,650,.,21.56,0,2,.,.,1,2,2,300,1,1,2,0,0
71,652,.,108.75,0,2,.,.,1,2,2,300,1,1,4,0,0
71,656,.,7.83,0,2,.,.,1,2,2,300,1,1,8,0,0
72,0,3e+05,.,1,1,27,24,1,2,2,300,1,1,0,0,0
72,648.5,.,40.01,0,2,.,.,1,2,2,300,1,1,0.5,0,0
72,649,.,38.13,0,2,.,.,1,2,2,300,1,1,1,0,0
72,650,.,18.12,0,2,.,.,1,2,2,300,1,1,2,0,0
72,652,.,31.29,0,2,.,.,1,2,2,300,1,1,4,0,0
72,656,.,.,1,2,.,.,1,2,2,300,1,1,8,1,0
73,0,8e+05,.,1,1,27,24,1,2,2,800,1,1,0,0,0
73,648.5,.,30.15,0,2,.,.,1,2,2,800,1,1,0.5,0,0
73,649,.,20.34,0,2,.,.,1,2,2,800,1,1,1,0,0
73,650,.,27.19,0,2,.,.,1,2,2,800,1,1,2,0,0
73,652,.,29.34,0,2,.,.,1,2,2,800,1,1,4,0,0
73,656,.,270.43,0,2,.,.,1,2,2,800,1,1,8,0,0
74,0,8e+05,.,1,1,27,24,1,2,2,800,1,1,0,0,0
74,648.5,.,44.48,0,2,.,.,1,2,2,800,1,1,0.5,0,0
74,649,.,32.67,0,2,.,.,1,2,2,800,1,1,1,0,0
74,650,.,35.68,0,2,.,.,1,2,2,800,1,1,2,0,0
74,652,.,78.19,0,2,.,.,1,2,2,800,1,1,4,0,0
74,656,.,19.85,0,2,.,.,1,2,2,800,1,1,8,0,0
75,0,8e+05,.,1,1,27,24,1,2,2,800,1,1,0,0,0
75,648.5,.,37.64,0,2,.,.,1,2,2,800,1,1,0.5,0,0
75,649,.,24.66,0,2,.,.,1,2,2,800,1,1,1,0,0
75,650,.,35.94,0,2,.,.,1,2,2,800,1,1,2,0,0
75,652,.,22.23,0,2,.,.,1,2,2,800,1,1,4,0,0
75,656,.,26.36,0,2,.,.,1,2,2,800,1,1,8,0,0
76,0,1500000,.,1,1,27,24,1,2,2,1500,1,1,0,0,0
76,648.5,.,95.2,0,2,.,.,1,2,2,1500,1,1,0.5,0,0
76,649,.,36.96,0,2,.,.,1,2,2,1500,1,1,1,0,0
76,650,.,34.51,0,2,.,.,1,2,2,1500,1,1,2,0,0
76,652,.,23.33,0,2,.,.,1,2,2,1500,1,1,4,0,0
76,656,.,2.95,0,2,.,.,1,2,2,1500,1,1,8,0,0
77,0,1500000,.,1,1,27,24,1,2,2,1500,1,1,0,0,0
77,648.5,.,56.52,0,2,.,.,1,2,2,1500,1,1,0.5,0,0
77,649,.,26.1,0,2,.,.,1,2,2,1500,1,1,1,0,0
77,650,.,190.64,0,2,.,.,1,2,2,1500,1,1,2,0,0
77,652,.,15.29,0,2,.,.,1,2,2,1500,1,1,4,0,0
77,656,.,30.47,0,2,.,.,1,2,2,1500,1,1,8,0,0
78,0,1500000,.,1,1,27,24,1,2,2,1500,1,1,0,0,0
78,648.5,.,33.56,0,2,.,.,1,2,2,1500,1,1,0.5,0,0
78,649,.,47.27,0,2,.,.,1,2,2,1500,1,1,1,0,0
78,650,.,78.64,0,2,.,.,1,2,2,1500,1,1,2,0,0
78,652,.,69.68,0,2,.,.,1,2,2,1500,1,1,4,0,0
78,656,.,10.97,0,2,.,.,1,2,2,1500,1,1,8,0,0
